DEPTH,ROP,RPM,SWOB,TQA,HKLD,GRR
1001.588,,,,,,
1001.683,,,,,,
1001.725,56.87568,141.0,7.2211905304,7.09092786977323,91.7572005273,
1001.78,,,,,,
1001.878,67.775328,141.38,8.8586589861,6.91467153649014,90.3601360277,
1001.972,,,,,,
1002.0,,,,,,
1002.03,65.675256,141.12,9.661517481,7.71460412600567,88.8814249015,
1002.045,,,,,,
1002.121,,,,,,
1002.182,56.644032,141.38,9.8747058949,9.05686389485376,88.6183413269,
1002.192,,,,,,
1002.262,,,,,,
1002.335,52.22748,141.0,9.7250204128,8.47386217707125,88.5457665477,
1002.338,,,,,,
1002.414,,,,,,
1002.487,53.449728,141.0,8.7951560543,8.94839845898724,89.1218288576,
1002.566,,,,,,
1002.64,56.208168,141.42,8.4277462346,8.83993302312073,89.8203611074,36.48
1002.655,,,,,,
1002.752,,,,,,
1002.792,63.934848,141.5,9.6433737862,8.48742035655457,89.2896580345,
1002.859,,,,,,
1002.944,70.741032,141.53,9.8293466579,8.28404766430486,88.8496734356,
1002.954,,,,,,
1002.999,,,,,,
1003.048,,,,,,
1003.097,68.613528,141.0,9.52543977,8.2298149463716,88.8904967489,
1003.139,,,,,,
1003.249,67.095624,141.0,9.3757542879,8.59588579242108,89.040182231,
1003.331,,,,,,
1003.402,67.622928,141.81,10.1015020799,8.36539674120474,88.6954520298,
1003.423,,,,,,
1003.514,,,,,,
1003.554,67.366896,141.82,11.974838568,8.25693130533823,87.4208574701,17.92
1003.606,,,,,,
1003.706,62.383416,143.22,12.8684155369,8.2298149463716,85.7969967855,
1003.764,,,,,,
1003.841,,,,,,
1003.859,56.924448,154.15,13.199537967,8.89416574105399,85.1937189334,
1003.917,,,,,,
1003.99,,,,,,
1003.999,,,,,,
1004.011,51.86172,155.57,12.8729514606,8.98907299743719,85.0394975276,
1004.036,,,,,,
1004.084,,,,,,
1004.136,,,,,,
1004.164,41.440608,155.5,11.0041508962,9.42293474090323,86.8357233128,
1004.185,,,,,,
1004.237,,,,,,
1004.289,,,,,,
1004.316,36.572952,155.5,10.6185973817,8.46030399758794,87.6159021892,
1004.34,,,,,,
1004.395,,,,,,
1004.447,,,,,,
1004.468,37.5666,155.28,10.795498406,8.71790940777091,87.6748691973,
1004.499,,,,,,
1004.609,,,,,,
1004.621,37.859208,155.0,10.8680731852,8.78570030518748,87.5614711048,12.8
1004.657,,,,,,
1004.715,,,,,,
1004.767,,,,,,
1004.773,37.755576,155.0,10.9361120407,8.70435122828759,87.4843604019,
1004.819,,,,,,
1004.871,,,,,,
1004.926,37.923216,155.11,10.7682828638,8.62300215138771,87.6204381129,
1004.977,,,,,,
1004.999,,,,,,
1005.029,,,,,,
1005.078,37.395912,155.13,10.7909624823,8.46030399758794,87.6249740366,
1005.127,,,,,,
1005.182,,,,,,
1005.23,36.935664,155.27,10.9542557355,7.90441863877207,87.5614711048,
1005.233,,,,,,
1005.288,,,,,,
1005.383,38.1762,155.29,10.9950790488,7.79595320290555,87.2983875302,
1005.395,,,,,,
1005.447,,,,,,
1005.502,,,,,,
1005.535,38.356032,155.21,10.931576117,8.27048948482154,87.3800341568,12.8
1005.553,,,,,,
1005.605,,,,,,
1005.654,,,,,,
1005.688,36.877752,155.4,11.067653828,8.33828038223811,87.2621001406,
1005.706,,,,,,
1005.761,,,,,,
1005.813,,,,,,
1005.84,36.572952,155.33,10.9814712777,8.67723486932096,87.4163215464,
1005.864,,,,,,
1005.913,,,,,,
1005.968,,,,,,
1005.992,37.453824,166.97,10.523342984,8.21625676688829,87.8018750609,
1005.998,,,,,,
1006.02,,,,,,
1006.078,,,,,,
1006.145,39.374064,170.3,10.7319954742,8.71790940777091,87.9152731534,
1006.191,,,,,,
1006.245,,,,,,
1006.297,40.565832,170.15,10.704779932,8.14846586947172,87.8699139164,
1006.306,,,,,,
1006.361,,,,,,
1006.416,,,,,,
1006.45,40.288464,170.63,10.5913818395,8.67723486932096,87.8789857638,
1006.471,,,,,,
1006.575,,,,,,
1006.602,39.145464,171.0,10.4280885863,8.79925848467079,87.8835216875,15.36
1006.632,,,,,,
1006.684,,,,,,
1006.733,,,,,,
1006.754,38.103048,182.59,10.2012924013,8.62300215138771,88.0241353222,
1006.791,,,,,,
1006.846,,,,,,
1006.901,,,,,,
1006.907,38.630352,185.64,10.3827293493,8.54165307448782,88.0831023303,
1006.956,,,,,,
1007.001,,,,,,
1007.007,,,,,,
1007.059,38.828472,185.39,10.0107836059,9.0975384333037,88.2554674309,
1007.12,,,,,,
1007.181,,,,,,
1007.212,40.008048,185.0,10.1786127828,8.83993302312073,88.3371140575,
1007.239,,,,,,
1007.3,,,,,,
1007.364,42.80916,185.68,10.8181780245,9.0026311769205,87.8789857638,
1007.425,,,,,,
1007.486,,,,,,
1007.516,43.918632,185.68,11.0132227436,8.82637484363742,87.4888963256,
1007.547,,,,,,
1007.608,,,,,,
1007.669,43.961304,185.68,10.8499294904,8.74502576673753,87.4571448597,15.36
1007.733,,,,,,
1007.791,,,,,,
1007.821,44.077128,185.62,10.8816809563,8.54165307448782,87.4707526308,
1007.855,,,,,,
1007.916,,,,,,
1007.974,44.519088,185.36,11.0857975228,8.58232761293777,87.4888963256,
1007.977,,,,,,
1008.001,,,,,,
1008.041,,,,,,
1008.102,,,,,,
1008.126,44.634912,185.4,11.0631179043,8.5145367155212,87.3754982331,
1008.163,,,,,,
1008.224,,,,,,
1008.278,44.62272,185.13,10.7773547112,8.77214212570416,87.4798244782,
1008.288,,,,,,
1008.349,,,,,,
1008.419,,,,,,
1008.431,44.8818,185.68,10.8952887274,8.65011851035434,87.5569351811,
1008.48,,,,,,
1008.544,,,,,,
1008.583,45.12564,185.29,10.8453935667,9.82968012540265,87.6204381129,
1008.605,,,,,,
1008.669,,,,,,
1008.733,,,,,,
1008.736,45.378624,185.96,10.7637469401,8.96195663847056,87.5796147996,15.36
1008.797,,,,,,
1008.861,,,,,,
1008.888,45.442632,185.62,10.8363217193,8.78570030518748,87.5750788759,
1008.922,,,,,,
1008.986,,,,,,
1009.001,,,,,,
1009.04,45.271944,185.71,10.8726091089,8.73146758725422,87.5841507233,
1009.046,,,,,,
1009.111,,,,,,
1009.175,,,,,,
1009.193,45.4914,185.58,11.0449742095,8.73146758725422,87.5206477915,
1009.239,,,,,,
1009.299,,,,,,
1009.345,44.89704,186.0,10.8453935667,8.21625676688829,87.4344652412,
1009.357,,,,,,
1009.424,,,,,,
1009.482,,,,,,
1009.498,44.266104,186.16,10.6548847713,8.50097853603788,87.5387914863,
1009.546,,,,,,
1009.616,,,,,,
1009.65,45.35424,191.54,10.6911721609,8.62300215138771,87.6476536551,
1009.674,,,,,,
1009.802,45.951648,193.04,10.6276692291,9.21956204865352,87.6657973499,16.0
1009.808,,,,,,
1009.869,,,,,,
1009.937,,,,,,
1009.955,46.015656,193.74,10.7093158557,8.92128210002062,87.7610517476,
1010.001,,,,,,
1010.065,,,,,,
1010.107,46.5582,193.71,10.7410673216,8.8128166641541,87.724764358,
1010.132,,,,,,
1010.196,,,,,,
1010.26,46.533816,193.33,10.7138517794,8.60944397190439,87.6249740366,
1010.324,,,,,,
1010.388,,,,,,
1010.412,45.9486,193.0,10.7365313979,8.08067497205515,87.6521895788,
1010.452,,,,,,
1010.516,,,,,,
1010.564,46.143672,193.75,10.5913818395,8.98907299743719,87.7338362054,
1010.58,,,,,,
1010.647,,,,,,
1010.717,46.289976,193.46,10.5732381447,8.89416574105399,87.7610517476,
1010.775,,,,,,
1010.839,,,,,,
1010.869,46.408848,193.0,10.795498406,8.3247222027548,87.679405121,18.56
1010.906,,,,,,
1010.97,,,,,,
1011.0,,,,,,
1011.022,46.841664,193.83,10.7456032453,8.89416574105399,87.6249740366,
1011.034,,,,,,
1011.104,,,,,,
1011.171,,,,,,
1011.174,46.884336,193.52,10.4462322811,9.13821297175364,87.8472342979,
1011.235,,,,,,
1011.302,,,,,,
1011.326,47.3202,193.43,10.2784031042,8.88060756157067,88.0195993985,
1011.369,,,,,,
1011.439,,,,,,
1011.479,48.627792,193.32,9.8157388868,7.99932589515526,88.2917548205,
1011.509,,,,,,
1011.579,,,,,,
1011.631,50.630328,193.62,9.3576105931,8.05355861308852,88.8088501223,
1011.653,,,,,,
1011.784,54.702456,193.58,9.7885233446,7.99932589515526,88.8859608252,17.28
1011.814,,,,,,
1011.89,,,,,,
1011.936,55.955184,193.62,10.387265273,8.2298149463716,88.4187606841,
1011.963,,,,,,
1012.0,,,,,,
1012.037,,,,,,
1012.088,52.986432,194.0,10.9043605748,7.89086045928875,87.951560543,
1012.107,,,,,,
1012.241,52.574952,193.5,11.0041508962,8.50097853603788,87.5932225707,
1012.256,,,,,,
1012.326,,,,,,
1012.393,52.340256,193.0,10.7456032453,8.59588579242108,87.5297196389,
1012.472,,,,,,
1012.546,52.300632,193.35,9.2124610347,9.01618935640381,88.405152913,
1012.631,,,,,,
1012.698,57.192672,193.44,9.1716377214,8.86704938208736,89.3713046611,
1012.716,,,,,,
1012.805,,,,,,
1012.85,59.240928,193.11,9.7703796498,8.1349076899884,88.8678171304,16.64
1012.881,,,,,,
1012.948,,,,,,
1013.0,,,,,,
1013.003,54.629304,193.38,10.9996149725,7.87730227980544,87.9107372297,
1013.027,,,,,,
1013.1,,,,,,
1013.155,52.529232,193.0,11.5620695113,8.29760584378817,87.2757079117,
1013.173,,,,,,
1013.244,,,,,,
1013.308,52.004976,193.45,11.6074287483,8.3247222027548,86.999016566,
1013.317,,,,,,
1013.387,,,,,,
1013.457,,,,,,
1013.46,51.215544,193.0,11.1311567598,8.02644225412189,87.0806631926,
1013.527,,,,,,
1013.597,,,,,,
1013.612,50.986944,193.73,11.3488810974,8.36539674120474,86.9400495579,
1013.667,,,,,,
1013.737,,,,,,
1013.765,50.484024,193.68,11.3488810974,8.85349120260405,86.8946903209,15.36
1013.804,,,,,,
1013.875,,,,,,
1013.917,49.679352,193.32,11.2264111575,8.8128166641541,86.9445854816,
1013.945,,,,,,
1013.999,,,,,,
1014.018,,,,,,
1014.07,50.715672,193.38,11.9113356362,9.08398025382038,86.8946903209,
1014.088,,,,,,
1014.155,,,,,,
1014.222,50.50536,193.82,11.7344346119,9.02974753588713,86.8584029313,
1014.231,,,,,,
1014.304,,,,,,
1014.371,,,,,,
1014.374,49.761648,193.36,11.3488810974,8.27048948482154,86.8085077706,
1014.441,,,,,,
1014.512,,,,,,
1014.527,50.438304,193.41,11.5393898928,8.43318763862131,86.8221155417,
1014.585,,,,,,
1014.655,,,,,,
1014.679,51.163728,193.0,11.6890753749,8.27048948482154,86.7450048388,
1014.722,,,,,,
1014.795,,,,,,
1014.832,50.68824,193.0,11.4804228847,8.54165307448782,86.7404689151,20.48
1014.865,,,,,,
1014.935,,,,,,
1014.984,50.666904,193.38,11.6618598327,9.11109661278701,86.8720107024,
1014.999,,,,,,
1015.008,,,,,,
1015.136,51.258216,193.0,11.5575335876,8.73146758725422,86.9400495579,
1015.152,,,,,,
1015.219,,,,,,
1015.289,50.746152,193.0,10.5505585262,9.12465479227033,87.3437467672,
1015.365,,,,,,
1015.438,,,,,,
1015.441,52.190904,193.67,9.5889427018,9.05686389485376,88.5548383951,
1015.514,,,,,,
1015.594,54.510432,193.2,9.3757542879,8.65011851035434,89.0038948414,
1015.67,,,,,,
1015.746,55.202328,193.95,9.6887330232,8.63656033087102,88.8995685963,19.2
1015.819,,,,,,
1015.898,53.989224,193.5,9.8973855134,8.50097853603788,88.6682364876,
1015.901,,,,,,
1015.975,,,,,,
1015.999,,,,,,
1016.048,,,,,,
1016.051,53.251608,193.52,10.3827293493,8.35183856172143,88.2645392783,
1016.118,,,,,,
1016.191,,,,,,
1016.203,52.22748,193.05,10.7773547112,8.18914040792166,87.8290906031,
1016.261,,,,,,
1016.331,,,,,,
1016.356,50.965608,193.05,10.8045702534,7.78239502342224,87.6385818077,
1016.401,,,,,,
1016.474,,,,,,
1016.508,50.950368,193.71,11.0313664384,8.58232761293777,87.4843604019,
1016.545,,,,,,
1016.615,,,,,,
1016.66,50.697384,193.95,10.8952887274,8.47386217707125,87.4253933938,
1016.685,,,,,,
1016.752,,,,,,
1016.813,50.343816,193.23,10.8363217193,9.08398025382038,87.4707526308,19.84
1016.825,,,,,,
1016.892,,,,,,
1016.962,,,,,,
1016.965,50.218848,193.55,10.8907528037,9.20600386917021,87.5161118678,
1016.999,,,,,,
1017.032,,,,,,
1017.105,,,,,,
1017.118,50.224944,193.73,11.1266208361,8.82637484363742,87.4208574701,
1017.172,,,,,,
1017.246,,,,,,
1017.27,49.557432,193.45,10.9633275829,8.59588579242108,87.3936419279,
1017.316,,,,,,
1017.383,,,,,,
1017.422,49.182528,193.82,11.1311567598,7.97220953618864,87.2348845984,
1017.45,,,,,,
1017.52,,,,,,
1017.575,49.627536,193.32,11.1402286072,9.26023658710347,87.316531225,
1017.59,,,,,,
1017.66,,,,,,
1017.727,49.670208,193.18,11.2536266997,8.58232761293777,87.3074593776,18.56
1017.797,,,,,,
1017.864,,,,,,
1017.88,49.417224,193.65,11.1765159968,8.56876943345445,87.2439564458,
1017.931,,,,,,
1018.002,,,,,,
1018.032,49.234344,193.18,11.067653828,8.73146758725422,87.2802438354,
1018.066,,,,,,
1018.136,,,,,,
1018.184,48.883824,193.57,10.9678635066,9.54495835625306,87.3573545383,
1018.203,,,,,,
1018.27,,,,,,
1018.337,48.368712,193.82,10.8998246511,9.15177115123695,87.4616807834,
1018.404,,,,,,
1018.468,,,,,,
1018.489,47.957232,193.65,10.9950790488,8.86704938208736,87.3981778516,
1018.538,,,,,,
1018.602,,,,,,
1018.642,47.728632,193.83,10.9860072014,8.31116402327149,87.3573545383,
1018.672,,,,,,
1018.736,,,,,,
1018.794,47.881032,193.39,11.2672344708,8.37895492068806,87.2167409036,17.92
1018.809,,,,,,
1018.876,,,,,,
1018.94,,,,,,
1018.946,47.859696,193.65,11.0495101332,8.3247222027548,87.3845700805,
1019.001,,,,,,
1019.007,,,,,,
1019.074,,,,,,
1019.099,47.91456,193.65,11.1039412176,8.63656033087102,87.2983875302,
1019.145,,,,,,
1019.251,47.8536,193.22,10.9996149725,8.50097853603788,87.3074593776,
1019.279,,,,,,
1019.343,,,,,,
1019.404,48.12792,193.35,11.0404382858,8.9077239205373,87.3256030724,
1019.41,,,,,,
1019.474,,,,,,
1019.541,,,,,,
1019.556,47.719488,193.65,10.9678635066,8.88060756157067,87.4208574701,
1019.608,,,,,,
1019.678,,,,,,
1019.708,48.05172,193.82,11.3262014789,8.8128166641541,87.2394205221,17.28
1019.742,,,,,,
1019.809,,,,,,
1019.861,48.152304,193.67,11.0449742095,8.05355861308852,87.1305583533,
1019.876,,,,,,
1019.943,,,,,,
1020.001,,,,,,
1020.01,,,,,,
1020.013,47.859696,193.05,11.3080577841,8.85349120260405,87.1849894377,
1020.074,,,,,,
1020.138,,,,,,
1020.166,47.765208,193.71,11.4713510373,9.04330571537044,86.9581932527,
1020.205,,,,,,
1020.269,,,,,,
1020.318,46.789848,193.65,11.4577432662,7.85018592083881,86.8810825498,
1020.339,,,,,,
1020.403,,,,,,
1020.47,46.582584,193.58,11.4078481055,8.36539674120474,86.9264417868,
1020.531,,,,,,
1020.595,,,,,,
1020.623,46.347888,193.35,11.3987762581,9.28735294607009,86.9944806423,17.28
1020.659,,,,,,
1020.723,,,,,,
1020.775,46.210728,193.42,11.4078481055,8.1349076899884,86.9944806423,
1020.79,,,,,,
1020.854,,,,,,
1020.918,,,,,,
1020.928,46.241208,193.33,11.4804228847,8.48742035655457,87.0262321082,
1020.982,,,,,,
1021.001,,,,,,
1021.046,,,,,,
1021.08,46.1772,193.67,11.4577432662,8.62300215138771,87.0398398793,
1021.11,,,,,,
1021.232,46.149768,193.22,11.2400189286,7.91797681825538,87.1305583533,
1021.238,,,,,,
1021.306,,,,,,
1021.37,,,,,,
1021.385,46.372272,193.67,11.294450013,7.89086045928875,87.1305583533,
1021.434,,,,,,
1021.498,,,,,,
1021.537,46.225968,193.58,11.4078481055,7.82306956187218,86.9672651001,
1021.559,,,,,,
1021.632,,,,,,
1021.69,46.213776,193.91,11.5892850535,8.54165307448782,86.8856184735,
1021.696,,,,,,
1021.76,,,,,,
1021.824,,,,,,
1021.842,46.686216,192.75,11.33980925,8.86704938208736,86.9445854816,16.0
1021.891,,,,,,
1021.955,,,,,,
1021.994,46.978824,193.43,11.0041508962,9.24667840762015,87.2303486747,
1022.0,,,,,,
1022.022,,,,,,
1022.086,,,,,,
1022.147,46.911768,193.38,11.1084771413,8.89416574105399,87.2893156828,
1022.153,,,,,,
1022.217,,,,,,
1022.284,,,,,,
1022.299,46.762416,193.35,11.2400189286,8.96195663847056,87.2621001406,
1022.348,,,,,,
1022.412,,,,,,
1022.452,46.515528,192.92,11.4532073425,8.86704938208736,87.044375803,
1022.476,,,,,,
1022.54,,,,,,
1022.604,46.296072,193.0,11.5711413587,9.46360927935318,86.9173699394,
1022.671,,,,,,
1022.735,,,,,,
1022.756,46.631352,193.0,11.657323909,8.50097853603788,86.8357233128,14.72
1022.799,,,,,,
1022.863,,,,,,
1022.909,46.823376,193.78,11.6346442905,8.21625676688829,86.7903640758,
1022.93,,,,,,
1022.997,,,,,,
1023.0,,,,,,
1023.061,47.240952,193.0,11.3897044107,8.01288407463858,86.9037621683,
1023.204,,,,,,
1023.214,48.121824,193.43,11.475886961,7.99932589515526,87.0398398793,
1023.268,,,,,,
1023.332,,,,,,
1023.366,47.436024,193.63,11.2264111575,8.5145367155212,87.1260224296,
1023.4,,,,,,
1023.47,,,,,,
1023.518,47.804832,193.55,11.430527724,8.78570030518748,87.1305583533,
1023.537,,,,,,
1023.604,,,,,,
1023.668,,,,,,
1023.671,48.359568,193.57,11.3307374026,8.93484027950393,86.953657329,15.36
1023.732,,,,,,
1023.796,,,,,,
1023.823,47.085504,193.54,11.203731539,9.23312022813684,87.0625194978,
1023.86,,,,,,
1023.927,,,,,,
1023.976,46.805088,193.57,11.2717703945,8.62300215138771,87.1623098192,
1023.991,,,,,,
1024.0,,,,,,
1024.055,,,,,,
1024.128,46.646592,193.67,11.2264111575,8.47386217707125,87.180453514,
1024.189,,,,,,
1024.253,,,,,,
1024.28,46.92396,193.17,11.2853781656,8.44674581810463,87.1214865059,
1024.317,,,,,,
1024.381,,,,,,
1024.433,46.835568,193.7,11.2581626234,8.14846586947172,87.1985972088,
1024.454,,,,,,
1024.524,,,,,,
1024.585,47.308008,193.48,11.0857975228,8.56876943345445,87.1623098192,15.36
1024.588,,,,,,
1024.652,,,,,,
1024.722,,,,,,
1024.738,48.094392,193.17,10.8590013378,9.05686389485376,87.5115759441,
1024.789,,,,,,
1024.853,,,,,,
1024.89,48.155352,193.78,11.1311567598,8.63656033087102,87.2394205221,
1024.92,,,,,,
1024.991,,,,,,
1025.0,,,,,,
1025.042,48.627792,193.36,11.3987762581,9.0975384333037,87.225812751,
1025.058,,,,,,
1025.192,,,,,,
1025.195,48.633888,193.0,11.5756772824,8.36539674120474,86.9581932527,
1025.262,,,,,,
1025.323,,,,,,
1025.347,47.920656,193.35,11.5711413587,8.75858394622085,86.7631485336,
1025.39,,,,,,
1025.457,,,,,,
1025.5,47.908464,193.61,11.5756772824,8.33828038223811,86.7858281521,14.72
1025.524,,,,,,
1025.591,,,,,,
1025.652,47.981616,193.52,11.4940306558,8.83993302312073,86.8311873891,
1025.655,,,,,,
1025.725,,,,,,
1025.792,,,,,,
1025.804,48.063912,193.45,11.5348539691,8.3247222027548,86.9808728712,
1025.865,,,,,,
1025.929,,,,,,
1025.957,48.383952,193.17,11.4123840292,8.52809489500451,86.9899447186,
1025.999,,,,,,
1026.067,,,,,,
1026.109,48.304704,193.3,11.3125937078,9.04330571537044,86.9944806423,
1026.134,,,,,,
1026.198,,,,,,
1026.262,47.65548,193.57,11.3897044107,9.01618935640381,87.08973504,
1026.265,,,,,,
1026.329,,,,,,
1026.393,,,,,,
1026.414,46.643544,194.0,11.2445548523,8.62300215138771,87.225812751,
1026.457,,,,,,
1026.518,,,,,,
1026.566,45.896784,194.0,11.1629082257,8.65011851035434,87.2802438354,13.44
1026.582,,,,,,
1026.652,,,,,,
1026.719,47.003208,193.55,11.067653828,8.02644225412189,87.3482826909,
1026.786,,,,,,
1026.856,,,,,,
1026.871,48.719232,193.39,11.3262014789,7.7417204849723,87.3074593776,
1026.923,,,,,,
1026.987,,,,,,
1026.999,,,,,,
1027.024,47.94504,193.35,11.3080577841,7.86374410032212,87.0851991163,
1027.051,,,,,,
1027.176,47.60976,193.7,11.5575335876,9.12465479227033,86.9718010238,
1027.191,,,,,,
1027.252,,,,,,
1027.325,,,,,,
1027.328,47.957232,193.48,11.6028928246,8.89416574105399,87.0035524897,
1027.392,,,,,,
1027.472,,,,,,
1027.481,50.087784,193.71,11.6754676038,9.30091112555341,86.7586126099,14.72
1027.548,,,,,,
1027.618,,,,,,
1027.633,53.071776,193.15,11.9884463391,9.01618935640381,86.4955290353,
1027.691,,,,,,
1027.767,,,,,,
1027.786,53.638704,193.48,11.7344346119,8.17558222843835,86.545424196,
1027.844,,,,,,
1027.914,,,,,,
1027.938,53.224176,193.52,11.2717703945,8.52809489500451,86.8447951602,
1027.987,,,,,,
1027.999,,,,,,
1028.066,,,,,,
1028.09,53.452776,193.7,11.4033121818,8.48742035655457,86.9944806423,
1028.139,,,,,,
1028.243,54.342792,193.4,11.6527879853,8.83993302312073,86.8221155417,
1028.292,,,,,,
1028.359,,,,,,
1028.395,52.626768,193.36,11.7888656963,7.5519059722059,86.5499601197,14.08
1028.429,,,,,,
1028.502,,,,,,
1028.548,50.65776,193.0,11.8251530859,8.10779133102178,86.6043912041,
1028.572,,,,,,
1028.636,,,,,,
1028.7,50.224944,193.86,11.5802132061,8.66367668983765,86.7223252203,
1028.709,,,,,,
1028.782,,,,,,
1028.849,,,,,,
1028.852,49.74336,193.27,11.8206171622,9.11109661278701,86.5681038145,
1028.923,,,,,,
1028.996,,,,,,
1028.999,,,,,,
1029.005,50.807112,193.48,11.7162909171,9.78900558695271,86.7903640758,
1029.075,,,,,,
1029.145,,,,,,
1029.157,52.574952,193.43,11.7571142304,9.24667840762015,86.6860378307,
1029.224,,,,,,
1029.31,53.711856,194.0,11.7707220015,8.75858394622085,86.7586126099,
1029.371,,,,,,
1029.444,,,,,,
1029.462,53.516784,193.62,11.6165005957,8.77214212570416,86.7994359232,16.64
1029.517,,,,,,
1029.593,,,,,,
1029.614,53.833776,193.5,11.8705123229,8.419629459138,86.6996456018,
1029.666,,,,,,
1029.739,,,,,,
1029.767,53.916072,193.48,11.7707220015,8.47386217707125,86.5635678908,
1029.819,,,,,,
1029.892,,,,,,
1029.919,53.803296,193.0,11.5983569009,8.35183856172143,86.6633582122,
1030.001,,,,,,
1030.029,,,,,,
1030.072,50.8254,193.43,11.3534170211,8.40607127965468,86.9718010238,
1030.096,,,,,,
1030.163,,,,,,
1030.224,47.932848,193.61,11.5529976639,8.37895492068806,87.0126243371,
1030.23,,,,,,
1030.294,,,,,,
1030.376,47.42688,194.0,11.3125937078,8.33828038223811,87.0942709637,
1030.431,,,,,,
1030.489,,,,,,
1030.529,46.811184,193.63,11.2173393101,9.0026311769205,87.0625194978,16.0
1030.562,,,,,,
1030.626,,,,,,
1030.681,47.359824,193.43,11.2354830049,8.3247222027548,87.0670554215,
1030.693,,,,,,
1030.757,,,,,,
1030.824,,,,,,
1030.834,47.48784,193.35,11.3534170211,8.66367668983765,87.1124146585,
1030.892,,,,,,
1030.959,,,,,,
1030.986,47.667672,193.52,11.3579529448,8.46030399758794,87.0851991163,
1031.001,,,,,,
1031.026,,,,,,
1031.09,,,,,,
1031.138,47.423832,193.57,11.385168487,8.62300215138771,87.044375803,
1031.157,,,,,,
1031.224,,,,,,
1031.288,,,,,,
1031.291,47.530512,193.65,11.2853781656,8.02644225412189,87.0715913452,
1031.358,,,,,,
1031.422,,,,,,
1031.443,48.246792,193.57,11.294450013,8.67723486932096,87.1305583533,16.0
1031.492,,,,,,
1031.559,,,,,,
1031.596,48.338232,193.59,11.5348539691,8.3247222027548,87.0534476504,
1031.623,,,,,,
1031.69,,,,,,
1031.748,47.820072,193.65,11.1311567598,8.97551481795387,87.08973504,
1031.754,,,,,,
1031.827,,,,,,
1031.891,,,,,,
1031.9,47.134272,193.67,11.249090776,8.97551481795387,87.1940612851,
1031.958,,,,,,
1032.001,,,,,,
1032.022,,,,,,
1032.053,46.89348,193.48,11.4713510373,8.86704938208736,87.08973504,
1032.089,,,,,,
1032.159,,,,,,
1032.205,48.076104,193.18,11.2581626234,8.83993302312073,87.1668457429,
1032.223,,,,,,
1032.294,,,,,,
1032.358,48.551592,193.65,11.3624888685,7.91797681825538,87.1305583533,15.36
1032.425,,,,,,
1032.492,,,,,,
1032.51,47.926752,193.61,11.0086868199,8.0400004336052,87.3392108435,
1032.559,,,,,,
1032.626,,,,,,
1032.662,48.21936,193.78,10.9134324222,7.99932589515526,87.4117856227,
1032.693,,,,,,
1032.763,,,,,,
1032.815,49.344072,193.32,10.704779932,8.44674581810463,87.5025040967,
1032.833,,,,,,
1032.9,,,,,,
1032.967,49.53,193.0,11.2128033864,8.29760584378817,87.1305583533,
1032.97,,,,,,
1033.001,,,,,,
1033.034,,,,,,
1033.098,,,,,,
1033.12,47.3964,193.42,11.8206171622,9.24667840762015,86.953657329,
1033.171,,,,,,
1033.229,,,,,,
1033.272,47.018448,193.43,11.2536266997,8.65011851035434,86.9899447186,17.92
1033.302,,,,,,
1033.424,46.853856,193.21,11.7117549934,8.40607127965468,86.9808728712,
1033.43,,,,,,
1033.495,,,,,,
1033.565,,,,,,
1033.577,47.15256,194.0,11.7117549934,8.10779133102178,87.1532379718,
1033.626,,,,,,
1033.693,,,,,,
1033.729,47.759112,194.0,11.067653828,8.09423315153846,87.1487020481,
1033.763,,,,,,
1033.83,,,,,,
1033.882,48.030384,193.55,11.7616501541,8.10779133102178,87.0035524897,
1033.897,,,,,,
1033.964,,,,,,
