DEPTH,GR,RT,RHOB,NPHI,PEF
3229.8,96.7416,1.6413,2.5678,0.2178,7.0397
3229.9,96.1383,1.6308,2.5685,0.2183,6.9486
3230.0,93.6767,1.5495,2.5621,0.2188,6.8849
3230.1,92.023,1.5336,2.5548,0.2187,6.8726
3230.2,90.6957,1.5386,2.5506,0.2189,6.8997
3230.3,90.5715,1.542,2.549,0.2207,6.935
3230.4,94.0758,1.533,2.5461,0.2249,6.9575
3230.5,94.0046,1.5019,2.5401,0.2304,6.9674
3230.6,96.6263,1.474,2.5344,0.2358,6.9755
3230.7,97.095,1.4505,2.5325,0.2402,6.9891
3230.8,98.4991,1.4194,2.5345,0.2433,7.002
3230.9,99.7345,1.3529,2.5375,0.2461,7.007
3231.0,103.7408,1.2623,2.5393,0.2485,7.0011
3231.1,105.2185,1.2414,2.539,0.2497,6.9865
3231.2,105.7514,1.1988,2.538,0.2492,6.961
3231.3,104.3979,1.1839,2.5376,0.248,6.932
3231.4,104.173,1.1741,2.5389,0.2469,6.9218
3231.5,103.3304,1.153,2.5406,0.2452,6.956
3231.6,103.2994,1.1432,2.5402,0.242,7.0481
3231.7,101.3034,0.9856,2.5402,0.2376,7.1541
3231.8,103.5032,0.9132,2.5496,0.2352,7.1843
3231.9,102.0362,1.0915,2.5718,0.2366,7.0912
3232.0,99.6693,1.3132,2.5965,0.2407,6.9015
3232.1,99.103,1.4198,2.6038,0.244,6.7217
3232.2,96.3363,1.4573,2.5857,0.2434,6.641
3232.3,97.7711,1.4892,2.5547,0.2406,6.6792
3232.4,97.4789,1.4397,2.5316,0.2381,6.7954
3232.5,97.2621,1.3467,2.53,0.2349,6.9522
3232.6,97.7073,1.2959,2.5476,0.2364,7.1303
3232.7,96.7884,1.3096,2.5732,0.2346,7.2842
3232.8,92.4011,1.3315,2.5924,0.2344,7.3448
3232.9,90.5521,1.3933,2.5942,0.238,7.2812
3233.0,92.9467,1.534,2.5768,0.2442,7.1198
3233.1,95.7314,1.5774,2.5507,0.2503,6.9441
3233.2,98.4804,1.4951,2.5282,0.2534,6.8302
3233.3,101.2379,1.2799,2.5149,0.2548,6.8134
3233.4,99.0294,1.2088,2.5097,0.2562,6.8791
3233.5,101.3326,1.1743,2.5101,0.2599,6.9773
3233.6,104.1025,1.1151,2.5135,0.2664,7.0465
3233.7,107.2898,1.1215,2.517,0.2745,7.0578
3233.8,107.4057,1.139,2.5172,0.283,7.0495
3233.9,105.1331,1.1621,2.5138,0.291,7.076
3234.0,109.3193,1.1778,2.5107,0.297,7.1507
3234.1,108.1879,0.8561,2.5131,0.2977,7.2184
3234.2,107.6748,0.7126,2.5207,0.2907,7.2212
3234.3,109.7003,0.7185,2.5284,0.2792,7.1799
3234.4,111.0199,0.9328,2.5325,0.2695,7.175
3234.5,108.2738,1.021,2.5357,0.2655,7.2484
3234.6,103.215,1.0035,2.5436,0.2673,7.3379
3234.7,100.2086,0.9811,2.5562,0.2693,7.3246
3234.8,97.6071,0.9687,2.5647,0.2733,7.1887
3234.9,98.007,0.9693,2.5606,0.2693,7.0087
3235.0,101.5965,1.0352,2.5436,0.2646,6.8755
3235.1,106.6656,1.1272,2.5225,0.2542,6.8195
3235.2,109.4148,1.1597,2.5054,0.2476,6.7989
3235.3,104.2761,1.1463,2.4949,0.2447,6.7697
3235.4,95.8984,1.1123,2.4888,0.2465,6.7201
3235.5,88.8467,1.0939,2.4836,0.2547,6.6568
3235.6,86.4568,1.0786,2.4771,0.2609,6.6023
3235.7,84.8551,1.0655,2.4684,0.2688,6.5708
3235.8,86.9692,1.0756,2.459,0.2737,6.5888
3235.9,86.7954,1.079,2.4513,0.2755,6.6568
3236.0,88.6666,1.0783,2.4474,0.2769,6.7473
3236.1,87.2765,1.0872,2.4471,0.2753,6.8272
3236.2,88.6978,1.1103,2.4492,0.2717,6.8934
3236.3,89.6126,1.1334,2.4527,0.2741,6.9559
3236.4,89.1123,1.1575,2.4582,0.2774,7.0132
3236.5,86.7618,1.1696,2.4661,0.283,7.0325
3236.6,87.2054,1.2039,2.4747,0.2881,6.9961
3236.7,91.21,1.2113,2.48,0.2893,6.9332
3236.8,91.597,1.191,2.4787,0.2851,6.8952
3236.9,86.6623,1.1525,2.4714,0.2767,6.889
3237.0,85.8741,1.13,2.4623,0.2693,6.8901
3237.1,80.7053,1.1223,2.462,0.259,6.8798
3237.2,75.9388,1.0957,2.4778,0.2444,6.8873
3237.3,75.6764,1.0691,2.5044,0.2373,6.9145
3237.4,73.741,1.0621,2.5229,0.2337,6.9234
3237.5,73.6004,1.0218,2.5177,0.2334,6.8835
3237.6,75.1597,1.017,2.4943,0.2345,6.8211
3237.7,75.8059,1.0154,2.4726,0.234,6.7647
3237.8,75.5098,1.0273,2.4647,0.2331,6.7191
3237.9,73.3726,1.0415,2.4677,0.2286,6.696
3238.0,71.8986,1.1114,2.473,0.225,6.7362
3238.1,68.8992,1.1864,2.4791,0.2231,6.8489
3238.2,62.6319,1.2316,2.4863,0.2223,6.9382
3238.3,60.5003,1.2326,2.493,0.2207,6.8903
3238.4,58.2861,1.2145,2.4953,0.2157,6.7035
3238.5,56.0269,1.195,2.4906,0.2063,6.4992
3238.6,53.6736,1.1887,2.4821,0.1942,6.4282
3238.7,50.2321,1.2044,2.4783,0.1834,6.5494
3238.8,46.3501,1.2717,2.4883,0.1748,6.8405
3238.9,43.4736,1.4372,2.5132,0.1717,7.2462
3239.0,43.4867,1.5779,2.5491,0.1709,7.6832
3239.1,41.4367,1.3685,2.589,0.1734,8.025
3239.2,41.2188,1.2712,2.6252,0.1832,8.1445
3239.3,41.768,1.2824,2.6495,0.1929,8.0463
3239.4,40.9098,1.3042,2.6565,0.2029,7.8655
3239.5,39.446,1.2896,2.6488,0.205,7.7568
3239.6,38.0498,1.198,2.6392,0.1996,7.7715
3239.7,35.1423,1.2029,2.6378,0.1843,7.8429
3239.8,34.3354,1.3209,2.6437,0.1737,7.8957
3239.9,35.2384,1.1207,2.648,0.1652,7.9998
3240.0,36.101,0.8184,2.6492,0.1675,8.2923
3240.1,33.714,0.8537,2.6609,0.177,8.7896
3240.2,28.5848,1.0081,2.6977,0.1887,9.2235
3240.3,28.7526,1.1041,2.7483,0.1988,9.249
3240.4,31.8269,0.9149,2.7769,0.1988,8.7771
3240.5,35.6188,0.7075,2.7472,0.1982,8.0076
3240.6,37.8632,0.715,2.6609,0.1924,7.3089
3240.7,38.1935,0.7519,2.5669,0.188,6.9442
3240.8,39.2691,0.7842,2.5076,0.1918,6.9153
3240.9,36.1501,0.9339,2.4893,0.2058,7.1321
3241.0,32.8698,1.1248,2.5029,0.2279,7.5661
3241.1,34.5605,1.1585,2.5375,0.2491,8.14
3241.2,41.0878,0.8158,2.5859,0.2661,8.6712
3241.3,45.7838,0.5324,2.6406,0.2731,8.9827
3241.4,51.3492,0.5144,2.6903,0.273,9.0333
3241.5,55.3143,0.6872,2.7224,0.2678,8.8674
3241.6,55.8598,1.034,2.7264,0.2696,8.5462
3241.7,50.6004,1.5239,2.7077,0.2872,8.2048
3241.8,42.8155,1.8264,2.6861,0.3223,8.0383
3241.9,39.6484,1.9411,2.6885,0.3638,8.2341
3242.0,42.8214,1.934,2.7332,0.396,8.7935
3242.1,50.5157,1.8467,2.8089,0.3955,9.4435
3242.2,58.2348,1.4075,2.8748,0.3744,9.9045
3242.3,57.3709,1.1602,2.8995,0.3488,10.1551
3242.4,48.7249,1.1567,2.8915,0.3396,10.3568
3242.5,41.4066,1.239,2.8873,0.3499,10.62
3242.6,37.1836,1.3677,2.9164,0.3746,10.8711
3242.7,33.0723,1.771,2.9711,0.4012,10.9876
3242.8,39.0261,1.9624,3.0253,0.4109,10.9272
3242.9,47.906,1.3219,3.0517,0.3962,10.7872
3243.0,48.1331,0.6784,3.0371,0.3664,10.6597
3243.1,46.3827,0.7063,2.9857,0.3376,10.5536
3243.2,42.8808,0.8528,2.9165,0.3099,10.3995
3243.3,41.4159,0.9349,2.8569,0.2847,10.2307
3243.4,42.5069,0.9191,2.8334,0.2702,10.1574
3243.5,41.5165,0.9621,2.8574,0.2712,10.1853
3243.6,38.7072,1.1358,2.913,0.2803,10.0528
3243.7,35.9553,1.3458,2.9592,0.2914,9.5371
3243.8,34.1345,1.6213,2.9515,0.3002,8.7518
3243.9,38.5658,1.7889,2.8747,0.3028,8.0702
3244.0,47.9901,1.394,2.7595,0.3047,7.7367
3244.1,57.0974,1.1795,2.6644,0.3018,7.7075
3244.2,61.8553,1.1288,2.6188,0.2998,7.8546
3244.3,66.4339,1.1366,2.6175,0.3024,8.1291
3244.4,69.1978,1.0697,2.6395,0.3103,8.4626
3244.5,69.4442,0.8591,2.6709,0.3194,8.6765
3244.6,66.2225,0.5805,2.6966,0.3219,8.6094
3244.7,60.9466,0.5451,2.6963,0.3114,8.287
3244.8,64.2544,0.7937,2.6683,0.2869,7.9269
3244.9,72.0171,1.3027,2.6316,0.2549,7.6874
3245.0,72.8921,1.5556,2.6085,0.2225,7.5838
3245.1,61.7512,1.5434,2.5991,0.202,7.5521
3245.2,47.3256,1.3074,2.5868,0.1847,7.525
3245.3,34.6935,1.0971,2.5623,0.1755,7.4239
3245.4,28.3489,1.2081,2.5271,0.1664,7.1396
3245.5,24.4694,1.7174,2.4812,0.162,6.6309
3245.6,23.5423,2.7259,2.4155,0.1653,6.0158
3245.7,22.0049,4.0641,2.3354,0.1746,5.5497
3245.8,20.9699,5.1241,2.2619,0.1851,5.345
3245.9,21.1421,6.1728,2.2118,0.192,5.3251
3246.0,21.1768,6.8271,2.1868,0.1945,5.3646
3246.1,22.2163,7.0876,2.1811,0.1942,5.3827
3246.2,24.0208,7.3478,2.1848,0.1929,5.3461
3246.3,24.7329,7.4855,2.1907,0.191,5.2704
3246.4,24.4355,7.5549,2.1955,0.1881,5.1942
3246.5,23.6481,7.9347,2.1989,0.1848,5.1451
3246.6,22.9712,8.218,2.2014,0.1823,5.1317
3246.7,23.3883,8.3788,2.2043,0.1809,5.1416
3246.8,23.8675,8.5285,2.2075,0.1805,5.1572
3246.9,22.9948,8.7093,2.2103,0.1802,5.1702
3247.0,23.0341,9.1601,2.2121,0.1797,5.1853
3247.1,22.1336,9.4868,2.2119,0.1792,5.2117
3247.2,21.2831,9.9376,2.2098,0.179,5.2547
3247.3,20.9801,10.4436,2.206,0.179,5.3012
3247.4,21.643,10.846,2.2009,0.1787,5.3152
3247.5,21.1171,11.9293,2.1948,0.1772,5.2639
3247.6,20.9776,12.8331,2.1885,0.1751,5.1466
3247.7,20.3043,13.4061,2.1835,0.1799,4.9977
3247.8,21.2312,13.667,2.1821,0.1819,4.8823
3247.9,20.3416,14.0214,2.1847,0.1847,4.8514
3248.0,19.7737,14.0549,2.1896,0.1837,4.9214
3248.1,18.9956,13.7664,2.1947,0.1824,5.0348
3248.2,18.8534,13.5919,2.1996,0.1798,5.1117
3248.3,18.9054,12.881,2.2053,0.1775,5.1099
3248.4,20.6193,12.5138,2.2115,0.1759,5.0589
3248.5,21.1481,11.7848,2.2165,0.172,5.017
3248.6,20.2286,10.9676,2.2189,0.1724,5.0074
3248.7,21.057,10.5386,2.2188,0.1736,5.0215
3248.8,20.1559,9.9781,2.2191,0.1745,5.0459
3248.9,19.0839,9.5363,2.2231,0.1741,5.0954
3249.0,19.0166,8.6838,2.2333,0.1722,5.1789
3249.1,19.6326,8.0834,2.2536,0.1694,5.2978
3249.2,20.1262,7.5472,2.2833,0.166,5.4312
3249.3,21.3769,6.78,2.3176,0.1618,5.5543
3249.4,25.5164,5.9741,2.35,0.1562,5.6568
3249.5,26.7502,5.2569,2.3769,0.1504,5.7638
3249.6,26.3889,4.6508,2.3988,0.1461,5.8925
3249.7,25.3462,4.4643,2.4174,0.1436,6.0264
3249.8,25.8787,4.312,2.4333,0.1418,6.1171
3249.9,23.8045,4.4137,2.4465,0.1401,6.1499
3250.0,23.8922,4.0673,2.454,0.1434,6.1375
3250.1,23.9773,3.8859,2.4614,0.1467,6.1251
3250.2,23.6238,3.6552,2.4593,0.1492,6.1055
3250.3,23.7465,3.6502,2.45,0.1547,6.0865
3250.4,24.8042,3.7261,2.4374,0.1575,6.0622
3250.5,26.4144,3.4731,2.427,0.1574,6.0298
3250.6,27.501,3.0162,2.4229,0.158,5.9818
3250.7,28.2256,2.7884,2.4248,0.1541,5.9196
3250.8,30.1505,2.6331,2.4298,0.1498,5.8547
3250.9,29.3115,2.6216,2.4323,0.1434,5.8063
3251.0,28.5025,2.549,2.4302,0.1451,5.785
3251.1,28.5762,2.5317,2.4256,0.1423,5.7931
3251.2,27.4824,2.5425,2.4232,0.1442,5.8187
3251.3,25.4648,2.4996,2.4238,0.1462,5.8447
3251.4,29.2243,2.498,2.4254,0.1474,5.8461
3251.5,28.8818,2.4569,2.4264,0.1478,5.8341
3251.6,28.4765,2.344,2.4272,0.1497,5.8475
3251.7,29.6377,2.2357,2.4285,0.1554,5.9207
3251.8,29.6843,2.1331,2.4292,0.1646,6.0486
3251.9,29.2613,2.0769,2.4291,0.1745,6.1815
3252.0,31.8563,1.9973,2.429,0.1803,6.2497
3252.1,33.6367,1.8705,2.4297,0.1788,6.2173
3252.2,32.9665,1.7639,2.4299,0.1715,6.1098
3252.3,31.6815,1.7833,2.4271,0.1626,5.9908
3252.4,29.464,1.9953,2.4217,0.1555,5.8969
3252.5,29.0132,2.2634,2.4171,0.1511,5.8308
3252.6,29.2922,2.1394,2.4159,0.1488,5.7816
3252.7,28.78,2.0248,2.4177,0.1479,5.742
3252.8,30.077,1.9548,2.4191,0.1482,5.7065
3252.9,32.1196,1.8769,2.4166,0.1498,5.6557
3253.0,32.7216,1.7659,2.4101,0.153,5.5664
3253.1,33.9168,1.7363,2.3993,0.1573,5.4437
3253.2,34.6271,1.8992,2.3831,0.1621,5.3223
3253.3,33.0391,2.1502,2.3602,0.1663,5.2373
3253.4,29.5863,2.5618,2.3313,0.1684,5.2004
3253.5,27.0713,3.3187,2.3015,0.1672,5.1969
3253.6,23.6088,3.7371,2.2777,0.1635,5.2077
3253.7,21.0143,3.9348,2.2612,0.1601,5.2064
3253.8,19.2719,4.3023,2.2499,0.1591,5.1739
3253.9,19.1774,4.6208,2.2417,0.16,5.1326
3254.0,18.729,5.0152,2.2387,0.1621,5.1194
3254.1,20.3094,4.8194,2.2448,0.1666,5.1489
3254.2,22.0047,4.5785,2.2576,0.1777,5.1902
3254.3,23.9857,4.1355,2.2658,0.1887,5.1913
3254.4,26.5134,4.0816,2.2581,0.2009,5.1437
3254.5,26.2748,4.1073,2.2338,0.2078,5.0733
3254.6,26.7984,4.1261,2.2029,0.2139,5.0099
3254.7,28.9242,4.2316,2.1786,0.2158,4.9735
3254.8,30.262,4.4066,2.1656,0.2146,4.9632
3254.9,30.6719,4.7142,2.161,0.2125,4.9616
3255.0,29.3956,4.9025,2.1594,0.2111,4.9455
3255.1,30.5478,4.9586,2.1582,0.2148,4.9055
3255.2,30.6684,5.0408,2.1568,0.2176,4.8618
3255.3,29.9467,5.0305,2.1554,0.2198,4.8344
3255.4,32.2567,4.7954,2.1548,0.2303,4.8206
3255.5,33.0235,4.193,2.1568,0.2336,4.7977
3255.6,34.5735,3.6303,2.1638,0.2382,4.7749
3255.7,38.3655,3.1828,2.1808,0.2321,4.8185
3255.8,38.7613,2.9566,2.2133,0.2205,5.0042
3255.9,42.2956,2.2577,2.2649,0.2044,5.3273
3256.0,47.7684,1.4724,2.332,0.1937,5.7057
3256.1,54.8139,1.2534,2.4016,0.1876,6.0285
3256.2,63.7383,1.2473,2.4563,0.1853,6.1967
3256.3,70.6025,1.3331,2.478,0.1926,6.1363
3256.4,72.8434,1.36,2.458,0.2,5.859
3256.5,73.8505,1.2471,2.4027,0.208,5.4838
3256.6,69.7426,1.4438,2.3317,0.2079,5.1771
3256.7,56.7905,2.2417,2.2699,0.203,5.0339
3256.8,42.1646,4.056,2.2298,0.1963,5.0264
3256.9,35.7674,4.4735,2.2115,0.1908,5.0667
3257.0,32.8213,4.4238,2.2065,0.1876,5.1013
3257.1,30.5328,4.3018,2.2086,0.1872,5.14
3257.2,29.9329,3.9142,2.2169,0.1894,5.2282
3257.3,32.699,2.8629,2.2357,0.1924,5.4091
3257.4,34.3065,1.9658,2.2695,0.1954,5.6748
3257.5,38.9043,1.6272,2.3173,0.1927,5.968
3257.6,45.8557,1.2858,2.3701,0.1982,6.2522
3257.7,55.846,1.1941,2.4186,0.2037,6.5452
3257.8,60.0725,1.2122,2.4622,0.21,6.8621
3257.9,60.3182,1.2591,2.5048,0.2142,7.1253
3258.0,54.5363,1.6925,2.546,0.2089,7.2328
3258.1,47.4565,2.2615,2.5791,0.1914,7.1628
3258.2,45.1899,2.5968,2.6,0.1661,7.0015
3258.3,42.3767,2.8447,2.6107,0.1444,6.8182
3258.4,45.34,2.467,2.613,0.1374,6.6534
3258.5,52.3482,1.9872,2.608,0.1471,6.5417
3258.6,58.7986,1.7914,2.6,0.1662,6.5096
3258.7,63.5943,1.5415,2.5939,0.1821,6.5269
3258.8,61.1737,1.3381,2.5879,0.1907,6.5117
3258.9,60.4107,1.3182,2.5745,0.1923,6.4422
3259.0,62.9594,1.5401,2.5516,0.1854,6.3758
3259.1,63.189,1.6718,2.5285,0.1815,6.3701
3259.2,65.0057,1.5871,2.5163,0.182,6.4138
3259.3,63.6339,1.506,2.5149,0.1877,6.4756
3259.4,60.8342,1.5008,2.5171,0.1968,6.5532
3259.5,60.443,1.3321,2.52,0.2053,6.6226
3259.6,56.2748,1.3073,2.523,0.2105,6.5829
3259.7,49.7723,1.9228,2.5182,0.2109,6.3185
3259.8,44.3395,2.632,2.488,0.2096,5.8761
3259.9,39.3746,2.9724,2.4277,0.2043,5.4377
3260.0,36.7236,3.2029,2.353,0.2016,5.1813
3260.1,34.5118,3.4364,2.2924,0.1956,5.1437
3260.2,32.6772,3.6476,2.2618,0.1898,5.2231
3260.3,29.6271,3.7969,2.2561,0.1849,5.3187
3260.4,29.682,3.9578,2.2626,0.1789,5.3855
3260.5,29.8321,4.1098,2.2725,0.1785,5.4329
3260.6,30.6132,4.3681,2.2812,0.1803,5.4868
3260.7,30.377,4.3982,2.2871,0.1829,5.5425
3260.8,30.995,4.3088,2.2881,0.1859,5.5701
3260.9,31.6665,4.1436,2.2848,0.1889,5.5544
3261.0,32.2783,3.9247,2.2791,0.192,5.5087
3261.1,32.8999,3.624,2.2733,0.1946,5.4613
3261.2,32.6301,3.3818,2.2683,0.1962,5.4168
3261.3,32.4845,3.3543,2.2636,0.1977,5.3644
3261.4,31.9903,3.4827,2.258,0.2008,5.2984
3261.5,31.9584,3.4863,2.2511,0.2106,5.2243
3261.6,31.2857,3.3971,2.2422,0.2197,5.155
3261.7,32.48,3.1454,2.2329,0.2282,5.1222
3261.8,33.9221,2.5758,2.2284,0.2304,5.2115
3261.9,39.1233,2.2117,2.2401,0.2347,5.4503
3262.0,44.7155,1.235,2.277,0.2306,5.7549
3262.1,47.7879,1.0886,2.329,0.2306,5.9571
3262.2,46.7053,1.1687,2.3678,0.2353,5.9474
3262.3,44.0228,1.2462,2.3709,0.235,5.8526
3262.4,46.6095,1.2067,2.3472,0.2298,5.8668
3262.5,52.1197,1.0427,2.3285,0.2224,6.0737
3262.6,57.0313,0.9309,2.3407,0.2138,6.3693
3262.7,62.482,0.8983,2.3821,0.2116,6.569
3262.8,64.6876,0.9929,2.4308,0.2115,6.6102
3262.9,67.9423,1.0276,2.4665,0.21,6.5438
3263.0,65.8068,0.9967,2.482,0.2142,6.4419
3263.1,62.7743,0.8575,2.4802,0.2171,6.3647
3263.2,60.773,0.6164,2.4664,0.2252,6.3544
3263.3,60.6547,0.5227,2.4474,0.2368,6.4671
3263.4,65.8431,0.497,2.4357,0.2524,6.7091
3263.5,75.4812,0.6616,2.4449,0.2664,7.0005
3263.6,87.6177,1.3418,2.4761,0.2797,7.2193
3263.7,95.9524,1.8398,2.5166,0.2911,7.3217
3263.8,101.08,1.8649,2.547,0.2971,7.348
3263.9,99.095,1.8871,2.5589,0.2901,7.2901
3264.0,83.1711,1.8839,2.5496,0.2664,7.0996
3264.1,54.473,2.1149,2.5137,0.2306,6.7649
3264.2,31.36,4.2972,2.4464,0.1976,6.3795
3264.3,18.9741,8.3664,2.354,0.1717,6.0747
3264.4,12.8482,12.5705,2.2626,0.1562,5.9048
3264.5,9.3281,14.7596,2.1955,0.1543,5.8682
3264.6,8.3206,18.9416,2.1609,0.1572,5.9489
3264.7,8.4724,23.4435,2.1501,0.1602,6.0852
3264.8,8.0723,26.8773,2.154,0.1597,6.184
3264.9,9.0099,29.1329,2.1657,0.1604,6.1352
3265.0,8.4364,31.1822,2.1775,0.1574,5.9273
3265.1,8.9518,45.1071,2.1817,0.1572,5.6779
3265.2,9.4662,52.8039,2.1759,0.156,5.5184
3265.3,9.9364,58.4084,2.1655,0.154,5.4863
3265.4,9.5338,63.2687,2.1573,0.1486,5.5072
3265.5,9.2631,66.5129,2.1549,0.1467,5.4634
3265.6,8.6841,72.0238,2.1561,0.1431,5.3201
3265.7,8.2272,74.5955,2.1578,0.1515,5.1709
3265.8,8.3267,76.2013,2.1597,0.1488,5.1405
3265.9,9.6799,79.2602,2.1631,0.1462,5.3063
3266.0,8.9136,81.8362,2.1694,0.1449,5.6251
3266.1,8.0015,79.2088,2.1783,0.1451,5.955
3266.2,8.0693,75.8841,2.1875,0.1462,6.1541
3266.3,8.5731,75.582,2.1937,0.147,6.1925
3266.4,8.3759,73.8769,2.195,0.1449,6.1076
3266.5,9.4279,73.5892,2.192,0.144,5.9449
3266.6,9.2742,72.0077,2.1872,0.1448,5.7129
3266.7,8.6099,68.6275,2.1817,0.1439,5.4309
3266.8,8.979,68.2762,2.176,0.1442,5.1567
3266.9,9.0352,70.2405,2.1709,0.1455,4.9481
3267.0,10.099,67.0021,2.1667,0.1469,4.8283
3267.1,9.4842,58.1127,2.1633,0.1482,4.8033
3267.2,9.0241,50.9325,2.1601,0.1495,4.883
3267.3,9.9419,48.2602,2.1577,0.1512,5.0608
3267.4,9.8726,44.167,2.1577,0.1535,5.3113
3267.5,10.0017,40.5081,2.1627,0.1568,5.586
3267.6,10.9548,34.0391,2.1751,0.1612,5.8304
3267.7,12.1518,28.6955,2.1972,0.1659,5.9711
3267.8,14.0251,24.7844,2.2252,0.169,5.958
3267.9,15.0333,17.4282,2.2494,0.1694,5.8079
3268.0,14.976,11.7685,2.2589,0.168,5.6054
3268.1,14.1703,10.8151,2.2507,0.1674,5.4306
3268.2,13.5154,12.733,2.2331,0.1697,5.3083
3268.3,13.7044,14.3852,2.2172,0.1738,5.2417
3268.4,14.9582,13.2747,2.2102,0.177,5.2301
3268.5,16.7634,11.0821,2.2138,0.1797,5.2748
3268.6,19.3743,9.5292,2.2276,0.1723,5.351
3268.7,22.4485,7.8002,2.2515,0.1692,5.4391
3268.8,24.4593,5.8324,2.2842,0.1601,5.528
3268.9,27.9618,4.8775,2.3228,0.1543,5.6132
3269.0,28.0467,4.4433,2.3621,0.1501,5.6919
3269.1,28.2371,4.0078,2.3981,0.1387,5.7905
3269.2,28.7225,4.021,2.4291,0.1364,5.9373
3269.3,28.4671,4.1288,2.458,0.1331,6.1421
3269.4,28.0713,4.4409,2.4873,0.1401,6.377
3269.5,31.824,4.4863,2.516,0.1535,6.6007
3269.6,35.9551,3.082,2.5397,0.1696,6.7759
3269.7,44.9784,2.1114,2.5584,0.1822,6.8698
3269.8,51.2953,1.8626,2.5738,0.1876,6.8641
3269.9,54.734,1.0345,2.5808,0.1871,6.7427
3270.0,60.0914,0.6162,2.5704,0.185,6.5295
3270.1,60.4525,0.8182,2.538,0.1842,6.3043
3270.2,59.5218,1.3182,2.4906,0.1849,6.1013
3270.3,56.6531,1.6515,2.44,0.1861,5.8972
3270.4,51.6229,1.8439,2.3899,0.1865,5.6494
3270.5,47.3647,2.7239,2.3395,0.1887,5.3872
3270.6,40.8834,3.7393,2.2903,0.1857,5.1792
3270.7,35.649,3.9149,2.2518,0.1806,5.0698
3270.8,31.8107,4.0603,2.2307,0.1746,5.0661
3270.9,28.1566,4.9341,2.2249,0.1686,5.1289
3271.0,26.5696,6.6921,2.2293,0.1632,5.2098
3271.1,25.5013,7.5558,2.237,0.1581,5.2642
3271.2,24.7745,7.5732,2.2452,0.1545,5.2674
3271.3,24.547,7.1533,2.2512,0.1541,5.2224
3271.4,21.7987,7.1054,2.2542,0.1574,5.158
3271.5,20.1233,6.8183,2.2548,0.1636,5.1159
3271.6,19.9046,6.5029,2.2555,0.1699,5.127
3271.7,20.4393,6.1495,2.2572,0.1743,5.1863
3271.8,21.8582,5.5543,2.2583,0.1717,5.252
3271.9,23.465,5.2644,2.2572,0.1715,5.2781
3272.0,21.6502,5.7159,2.2547,0.1661,5.2549
3272.1,19.3942,6.3919,2.2525,0.1607,5.1997
3272.2,17.1089,6.2228,2.2517,0.1571,5.1387
3272.3,17.2114,6.0181,2.2521,0.1525,5.1094
3272.4,17.6462,5.9995,2.2548,0.1523,5.1262
3272.5,20.221,5.9687,2.2617,0.1522,5.1604
3272.6,21.6913,4.6964,2.2719,0.1512,5.1593
3272.7,20.9159,4.307,2.2806,0.1526,5.1012
3272.8,19.6163,4.6959,2.2819,0.1511,5.0225
3272.9,18.7515,5.174,2.2736,0.151,4.9622
3273.0,17.4307,6.4284,2.2584,0.1532,4.9251
3273.1,16.3522,7.8173,2.2409,0.1577,4.9042
3273.2,15.4274,8.4029,2.2262,0.1624,4.9142
3273.3,14.2155,8.5568,2.2186,0.1615,4.9746
3273.4,15.5803,8.0427,2.2192,0.16,5.0553
3273.5,17.8528,7.0573,2.2241,0.1565,5.1024
3273.6,17.482,7.2426,2.2262,0.1554,5.0952
3273.7,16.039,7.9065,2.2228,0.1621,5.08
3273.8,16.1624,8.0718,2.221,0.1685,5.1185
3273.9,19.0444,8.0508,2.2307,0.1699,5.214
3274.0,20.9875,7.1403,2.2534,0.1685,5.3177
3274.1,21.5336,5.2325,2.2805,0.1623,5.374
3274.2,22.6488,4.2665,2.2984,0.1556,5.3574
3274.3,21.0609,4.9809,2.2992,0.1553,5.282
3274.4,17.1824,5.0938,2.2845,0.1563,5.1965
3274.5,16.5419,6.4259,2.2623,0.1609,5.1577
3274.6,17.0993,7.6981,2.2426,0.1643,5.1877
3274.7,18.3464,7.905,2.2332,0.1709,5.2601
3274.8,20.497,6.7604,2.2366,0.1763,5.3297
3274.9,25.4479,5.153,2.2481,0.1798,5.3878
3275.0,28.3176,4.8827,2.2595,0.1806,5.4531
3275.1,28.0865,5.0791,2.2663,0.1793,5.5179
3275.2,25.7512,5.0075,2.2698,0.1768,5.5486
3275.3,23.9076,4.4344,2.2731,0.1747,5.5342
3275.4,21.5121,3.959,2.2749,0.1741,5.5042
3275.5,19.8741,4.2874,2.2733,0.1759,5.4839
3275.6,19.3104,5.0554,2.2686,0.1799,5.4883
3275.7,19.9533,5.121,2.2662,0.185,5.5376
3275.8,22.1051,4.6571,2.2728,0.1892,5.6964
3275.9,26.0537,3.547,2.2976,0.1905,5.9795
3276.0,31.5378,2.2319,2.3463,0.189,6.2815
3276.1,32.9758,1.0666,2.4106,0.187,6.4268
3276.2,34.6655,0.7743,2.4645,0.1864,6.3195
3276.3,35.5831,0.8778,2.4805,0.1868,6.0486
3276.4,35.6339,1.1598,2.4544,0.1855,5.8118
3276.5,33.8834,1.3364,2.4106,0.1818,5.7331
3276.6,34.5474,1.343,2.38,0.1777,5.7958
3276.7,37.7544,1.2481,2.3761,0.1759,5.8803
3276.8,41.7266,0.9102,2.3891,0.1768,5.906
3276.9,44.2762,0.8274,2.4031,0.1778,5.8944
3277.0,44.7407,0.8202,2.4138,0.1767,5.9254
