DEPTH,GR,RT,RHOB,NPHI,DT
3483.4068,72.6109008,0.74089998,2.37069988,0.20859999,
3483.5592,72.9756011,0.81319999,2.38709998,0.20559999,
3483.7116,73.8137969,0.89850002,2.40540003,0.20509999,
3483.864,74.6520004,0.98379999,2.42370009,0.2046,
3484.0164,75.4764022,1.10300004,2.4367001,0.20489999,
3484.1688,76.1865997,1.50230002,2.40619993,0.2122,
3484.3212,76.8967971,1.90149998,2.37579989,0.2195,
3484.4736,77.6070022,2.30080008,2.34529995,0.22679999,
3484.626,78.7481002,2.13560009,2.32739996,0.231,
3484.7784,79.9794998,1.85220003,2.31220006,0.23459999,
3484.9308,81.2108993,1.56869995,2.29690003,0.2381,
3485.0832,81.5170974,1.58640003,2.28999996,0.23999999,
3485.2356,81.0538024,1.85469996,2.28999996,0.2405,
3485.388,80.5904998,2.1229,2.28999996,0.24109999,
3485.5404,80.3251037,2.37409996,2.28839993,0.24269999,
3485.6928,80.6085968,2.57839989,2.28229999,0.24709999,
3485.8452,80.8920974,2.78259992,2.27620005,0.25150001,
3485.9976,81.1754989,2.98679995,2.27010011,0.25589999,
3486.15,81.6780014,2.63599991,2.273,0.25099998,
3486.3024,82.1839981,2.27629995,2.27600002,0.2458,
3486.4548,82.6899032,1.9167,2.27909994,0.2407,
3486.6072,83.3374023,1.70490002,2.28430008,0.2405,
3486.7596,84.0445022,1.55560004,2.29040002,0.2423,
3486.912,84.7517013,1.40620005,2.29649996,0.2441,
3487.0644,84.8572998,1.26460003,2.29999995,0.24619999,
3487.2168,84.1409988,1.13359999,2.29999995,0.24869999,
3487.3692,83.424797,1.00250005,2.29999995,0.2511,
3487.5216,83.1491012,0.88010001,2.30170011,0.2522,
3487.674,85.5418014,0.81,2.31389999,0.2451,
3487.8264,87.9345016,0.73989999,2.32610011,0.238,
3487.9788,90.3272018,0.66979998,2.33829998,0.2309,
3488.1312,91.9798965,0.65479999,2.3426001,0.2353,
3488.2836,93.5130004,0.64869999,2.34570002,0.2415,
3488.436,95.0462036,0.64259999,2.34870004,0.2477,
3488.5884,93.976799,0.62760001,2.3499999,0.24819999,
3488.7408,91.0233001,0.60629999,2.3499999,0.24469999,
3488.8932,88.0698013,0.58499997,2.3499999,0.2412,
3489.0456,85.9899978,0.5636,2.34910011,0.2397,
3489.198,85.956398,0.54229998,2.34599995,0.243,
3489.3504,85.9228973,0.52090001,2.34299993,0.24629999,
3489.5028,85.8369979,0.49959999,2.33969998,0.24959999,
3489.6552,82.9505004,0.4783,2.32450008,0.252,
3489.8076,80.0641021,0.4569,2.30920004,0.25440001,
3489.96,77.177597,0.43560001,2.29399991,0.25679999,
3490.1124,75.8423004,0.4255,2.28329992,0.25420001,
3490.2648,75.0588989,0.4194,2.27410006,0.24989999,
3490.4172,74.2755966,0.4133,2.2650001,0.2456,
3490.5696,74.0002975,0.40580001,2.25859999,0.2474,
3490.722,74.3294982,0.39669999,2.25559997,0.25659999,
3490.8744,74.658699,0.38749998,2.25250005,0.26579999,
3491.0268,75.0511016,0.38109999,2.25049996,0.27219998,
3491.1792,75.7399978,0.38719999,2.25359988,0.2653,
3491.3316,76.4288024,0.39329999,2.2565999,0.25839999,
3491.484,77.1176986,0.39939999,2.25970005,0.25150001,
3491.6364,78.4421005,0.40819999,2.26550006,0.2485,
3491.7888,79.8412017,0.41729998,2.2716,0.2459,
3491.9412,81.2401962,0.42649999,2.27760004,0.2433,
3492.0936,81.2089996,0.43560001,2.2874999,0.2425,
3492.246,80.2794036,0.44479998,2.29970002,0.24279999,
3492.3984,79.3498001,0.4539,2.3118999,0.2432,
3492.5508,79.0093994,0.46200001,2.31800007,0.2424,
3492.7032,79.8476028,0.46810001,2.3118999,0.23939999,
3492.8556,80.6857986,0.47420001,2.30579996,0.23639999,
3493.008,81.4169998,0.47870001,2.29920005,0.23379999,
3493.1604,80.2160034,0.45429998,2.28399991,0.23929999,
3493.3128,79.0150985,0.43,2.26869988,0.2448,
3493.4652,77.8142013,0.40560001,2.25349998,0.25029999,
3493.6176,76.9825973,0.39759999,2.25,0.2531,
3493.77,76.2602005,0.3946,2.25,0.25510001,
3493.9224,75.5378036,0.39160001,2.25,0.25699999,
3494.0748,75.1056976,0.38699999,2.25449991,0.25549998,
3494.2272,74.9746017,0.38089999,2.26360011,0.25029999,
3494.3796,74.8434982,0.37479999,2.27279996,0.24519999,
3494.532,74.7866973,0.37319999,2.27999997,0.2421,
3494.6844,75.009201,0.38839998,2.27999997,0.2466,
3494.8368,75.231697,0.40369999,2.27999997,0.2511,
3494.9892,75.4542007,0.41890001,2.27999997,0.25569999,
3495.1416,76.4782028,0.4483,2.27999997,0.2518,
3495.294,77.563301,0.47879999,2.27999997,0.2474,
3495.4464,78.6483993,0.50929999,2.27999997,0.24289999,
3495.5988,79.5022964,0.5338,2.28399991,0.24099999,
3495.7512,80.2306976,0.55519998,2.28999996,0.2406,
3495.9036,80.9591979,0.57649999,2.2960999,0.24029999,
3496.056,81.7167968,0.5956,2.30669999,0.2404,
3496.2084,82.5244979,0.61080002,2.32500004,0.2415,
3496.3608,83.332199,0.6261,2.3433001,0.2425,
3496.5132,84.0975036,0.63919997,2.36030006,0.24359999,
3496.6656,84.4144973,0.63010001,2.36330008,0.2449,
3496.818,84.7313995,0.62089997,2.3664,0.24619999,
3496.9704,85.0484008,0.61180001,2.36940002,0.2475,
3497.1228,86.0998001,0.60259997,2.3650999,0.2459,
3497.2752,87.3281021,0.59350001,2.35899996,0.24369999,
3497.4276,88.5565032,0.58429998,2.35290002,0.2415,
3497.58,89.6887969,0.57679998,2.34840011,0.23999999,
3497.7324,90.7342987,0.57069998,2.34540009,0.23899999,
3497.8848,91.7797012,0.56459999,2.34229993,0.238,
3498.0372,92.4822006,0.5593,2.33999991,0.2378,
3498.1896,92.1224975,0.55620002,2.33999991,0.2398,
3498.342,91.7629013,0.5532,2.33999991,0.24189999,
3498.4944,91.4031982,0.55010002,2.33999991,0.2439,
3498.6468,91.2608032,0.57349997,2.33710002,0.2396,
3498.7992,91.1267013,0.59789997,2.33400011,0.23499999,
3498.9516,90.9925994,0.62230002,2.33100008,0.23039999,
3499.104,90.1969985,0.62999999,2.32789993,0.23379999,
3499.2564,89.0936965,0.62999999,2.32489991,0.24099999,
3499.4088,87.990303,0.62999999,2.32179999,0.24809999,
3499.5612,86.4365005,0.63609999,2.31999993,0.24979999,
3499.7136,84.2114028,0.65140002,2.31999993,0.2433,
3499.866,81.9863967,0.66659998,2.31999993,0.23669999,
3500.0184,79.7433013,0.6771,2.3196001,0.23139999,
3500.1708,77.3688964,0.6527,2.31660008,0.2343,
3500.3232,74.9944992,0.62830001,2.31349992,0.23729999,
3500.4756,72.6201019,0.60390001,2.3104999,0.24029999,
3500.628,72.165802,0.67680001,2.31509995,0.2413,
3500.7804,72.0774002,0.76819998,2.32119989,0.24189999,
3500.9328,71.9889984,0.85970002,2.32730007,0.2425,
3501.0852,72.3827972,0.92040002,2.32999992,0.24179999,
3501.2376,73.1569976,0.95700001,2.32999992,0.23989999,
3501.39,73.9311981,0.99360001,2.32999992,0.2381,
3501.5424,74.5426025,1.02849996,2.32999992,0.2369,
3501.6948,74.7315979,1.05900001,2.32999992,0.23729999,
3501.8472,74.9205017,1.08940005,2.32999992,0.2377,
3501.9996,75.1100006,1.12,2.32999992,0.2381,
3502.152,76.3412017,1.11090004,2.34220004,0.2369,
3502.3044,77.5756988,1.10169994,2.35439991,0.23579999,
3502.4568,78.8100967,1.09259998,2.3664999,0.23459999,
3502.6092,78.9001007,1.07469999,2.3743999,0.2318,
3502.7616,78.5373992,1.05340003,2.38050007,0.2282,
3502.914,78.1746978,1.03199994,2.38660001,0.2247,
3503.0664,77.8983001,0.99739998,2.38730001,0.2219,
3503.2188,77.7337036,0.94559997,2.38120007,0.21989999,
3503.3712,77.5690994,0.89380002,2.37520003,0.21789999,
3503.5236,77.4049987,0.86839997,2.36859989,0.2167,
3503.676,77.2434005,0.98729997,2.35940003,0.2196,
3503.8284,77.0819015,1.10619997,2.35030007,0.22249999,
3503.9808,76.9204025,1.22500002,2.34120011,0.2254,
3504.1332,77.8110961,1.1308,2.32929992,0.22679999,
3504.2856,78.8535003,1.0058,2.31719994,0.22789999,
3504.438,79.8958969,0.8808,2.30500006,0.229,
3504.5904,80.8805007,0.89509999,2.31629991,0.2283,
3504.7428,81.8254013,1.00479996,2.34369993,0.2264,
3504.8952,82.7702026,1.11450004,2.37109994,0.2245,
3505.0476,83.0287017,1.22899997,2.39569997,0.22059999,
3505.2,81.7760009,1.35399997,2.41400003,0.2123,
3505.3524,80.5233001,1.47899997,2.43230009,0.20399999,
3505.5048,79.3156967,1.62039995,2.4512,,
3505.6572,79.4954986,2.26970005,2.48769998,,
3505.8096,79.6753005,2.91890001,2.52430009,,
3505.962,79.8552017,3.56809997,2.56089997,,
3506.1144,79.7306976,,2.56999993,,
3506.2668,79.5050964,,2.56999993,,
3506.4192,79.279602,,2.56999993,,
3506.5716,79.0955963,,2.57570004,,
3506.724,78.9583969,,2.58789992,,
3506.8764,78.8211975,,2.60010004,,
3507.0288,78.0994033,,2.6071,,
3507.1812,74.8685989,,2.59190011,,
3507.3336,71.6377029,,2.57660007,,
3507.486,68.4067993,,2.56139993,,
3507.6384,66.9003982,,,,
3507.7908,65.5683975,,,,
3507.9432,64.2363967,,,,
3508.0956,63.5526008,,,,
3508.248,63.2538986,,,,
3508.4004,62.9552001,,,,
3508.5528,63.3735008,,,,
3508.7052,65.1444015,,,,
3508.8576,66.9152984,,,,
3509.01,100.668998,,,,
3509.1624,100.668998,,,,
3509.3148,100.668998,,,,
3509.4672,100.668998,,,,
3509.6196,100.668998,,,,
3509.772,100.668998,,,,
3509.9244,100.668998,,,,
3510.0768,100.668998,,,,
3510.2292,100.668998,,,,
3510.3816,100.668998,,,,
3510.534,100.668998,,,,
3510.6864,100.668998,,,,
3510.8388,100.668998,,,,
3510.9912,100.668998,,,,
3511.1436,100.668998,,,,
3511.296,100.668998,,,,
3511.4484,100.668998,,,,
3511.6008,100.668998,,,,
3511.7532,100.668998,,,,
3511.9056,100.668998,,,,
3512.058,100.668998,,,,
3512.2104,100.668998,,,,
3512.3628,100.668998,,,,
3512.5152,100.668998,,,,
3512.6676,100.668998,,,,
3512.82,100.668998,,,,
3512.9724,100.668998,,,,
3513.1248,100.668998,,,,
3513.2772,100.668998,,,,
3513.4296,100.668998,,,,
3513.582,100.668998,,,,
3513.7344,100.668998,,,,
3513.8868,100.668998,,,,
3514.0392,100.668998,,,,
3514.1916,100.668998,,,,
3514.344,100.668998,,,,
3514.4964,100.668998,,,,
3514.6488,100.668998,,,,
3514.8012,100.668998,,,,
3514.9536,100.668998,,,,
3515.106,100.668998,,,,
3515.2584,100.668998,,,,
3515.4108,100.668998,,,,
3515.5632,100.668998,,,,
3515.7156,100.668998,,,,
3515.868,100.668998,,,,
3516.0204,100.668998,,,,
3516.1728,100.668998,,,,
3516.3252,100.668998,,,,
3516.4776,100.668998,,,,
3516.63,100.668998,,,,
3516.7824,100.668998,,,,
3516.9348,100.668998,,,,
3517.0872,100.668998,,,,
3517.2396,100.668998,,,,
3517.392,100.668998,,,,
3517.5444,100.668998,,,,
3517.6968,100.668998,,,,
3517.8492,100.668998,,,,
3518.0016,100.668998,,,,
3518.154,100.668998,,,,
3518.3064,100.668998,,,,
3518.4588,100.668998,,,,
3518.6112,100.668998,,,,
3518.7636,100.668998,,,,
3518.916,100.668998,,,,
3519.0684,100.668998,,,,
3519.2208,100.668998,,,,
3519.3732,100.668998,,,,
3519.5256,100.668998,,,,
3519.678,100.668998,,,,
3519.8304,100.668998,,,,
3519.9828,100.668998,,,,
3520.1352,100.668998,,,,
3520.2876,100.668998,,,,
3520.44,100.668998,,,,
3520.5924,100.668998,,,,
3520.7448,100.668998,,,,
3520.8972,100.668998,,,,
3521.0496,100.668998,,,,
3521.202,100.668998,,,,
3521.3544,100.668998,,,,
3521.5068,100.668998,,,,
3521.6592,100.668998,,,,
3521.8116,100.668998,,,,
3521.964,100.668998,,,,
3522.1164,100.668998,,,,
3522.2688,100.668998,,,,
3522.4212,100.668998,,,,
3522.5736,100.668998,,,,
3522.726,100.668998,,,,
3522.8784,100.668998,,,,
3523.0308,100.668998,,,,
3523.1832,100.668998,,,,
3523.3356,100.668998,,,,
3523.488,100.668998,,,,
3523.6404,100.668998,,,,
3523.7928,100.668998,,,,
3523.9452,100.668998,,,,
3524.0976,100.668998,,,,
3524.25,100.668998,,,,
3524.4024,100.668998,,,,
3524.5548,100.668998,,,,
3524.7072,100.668998,,,,
3524.8596,100.668998,,,,
3525.012,100.668998,,,,
3525.1644,100.668998,,,,
3525.3168,100.668998,,,,
3525.4692,100.668998,,,,
3525.6216,100.668998,,,,
3525.774,100.668998,,,,
3525.9264,100.668998,,,,
3526.0788,100.668998,,,,
3526.2312,100.668998,,,,
3526.3836,100.668998,,,,
3526.536,100.668998,,,,
3526.6884,100.668998,,,,
3526.8408,100.668998,,,,
3526.9932,100.668998,,,,
3527.1456,100.668998,,,,
3527.298,100.668998,,,,
3527.4504,100.668998,,,,
3527.6028,100.668998,,,,
3527.7552,100.668998,,,,
3527.9076,100.668998,,,,
3528.06,100.668998,,,,
3528.2124,100.668998,,,,
3528.3648,100.668998,,,,
3528.5172,100.668998,,,,
3528.6696,100.668998,,,,
3528.822,100.668998,,,,
3528.9744,100.668998,,,,
3529.1268,100.668998,,,,
3529.2792,100.668998,,,,
3529.4316,100.668998,,,,
3529.584,100.668998,,,,
3529.7364,100.668998,,,,
3529.8888,100.668998,,,,
3530.0412,100.668998,,,,
3530.1936,100.668998,,,,
3530.346,100.668998,,,,
3530.4984,100.668998,,,,
3530.6508,100.668998,,,,
3530.8032,100.668998,,,,
3530.9556,100.668998,,,,
3531.108,100.668998,,,,
3531.2604,100.668998,,,,
3531.4128,100.668998,,,,
3531.5652,100.668998,,,,
3531.7176,100.668998,,,,
3531.87,100.668998,,,,
3532.0224,100.668998,,,,
3532.1748,100.668998,,,,
3532.3272,100.668998,,,,
3532.4796,100.668998,,,,
3532.632,100.668998,,,,
3532.7844,100.668998,,,,
3532.9368,100.668998,,,,
3533.0892,100.668998,,,,
3533.2416,100.668998,,,,
3533.394,100.668998,,,,
3533.5464,100.668998,,,,
3533.6988,100.668998,,,,
3533.8512,100.668998,,,,
3534.0036,100.668998,,,,
3534.156,100.668998,,,,
3534.3084,100.668998,,,,
3534.4608,100.668998,,,,
3534.6132,100.668998,,,,
3534.7656,100.668998,,,,
3534.918,100.668998,,,,
3535.0704,100.668998,,,,
3535.2228,100.668998,,,,
3535.3752,100.668998,,,,
3535.5276,100.668998,,,,
3535.68,100.668998,,,,
3535.8324,100.668998,,,,
3535.9848,100.668998,,,,
3536.1372,100.668998,,,,
3536.2896,100.668998,,,,
3536.442,100.668998,,,,
3536.5944,100.668998,,,,
3536.7468,100.668998,,,,
3536.8992,100.668998,,,,
3537.0516,100.668998,,,,
3537.204,100.668998,,,,
3537.3564,100.668998,,,,
3537.5088,100.668998,,,,
3537.6612,100.668998,,,,
3537.8136,100.668998,,,,
3537.966,100.668998,,,,
3538.1184,100.668998,,,,
3538.2708,100.668998,,,,
3538.4232,100.668998,,,,
3538.5756,100.668998,,,,
3538.728,100.668998,,,,
3538.8804,100.668998,,,,
3539.0328,100.668998,,,,
3539.1852,100.668998,,,,
3539.3376,100.668998,,,,
3539.49,100.668998,,,,
3539.6424,100.668998,,,,
3539.7948,100.668998,,,,
3539.9472,100.668998,,,,
3540.0996,100.668998,,,,
3540.252,100.668998,,,,
3540.4044,100.668998,,,,
3540.5568,100.668998,,,,
3540.7092,100.668998,,,,
3540.8616,100.668998,,,,
3541.014,100.668998,,,,
3541.1664,100.668998,,,,
3541.3188,100.668998,,,,
3541.4712,100.668998,,,,
3541.6236,100.668998,,,,
3541.776,100.668998,,,,
3541.9284,100.668998,,,,
3542.0808,100.668998,,,,
3542.2332,100.668998,,,,
3542.3856,100.668998,,,,
3542.538,100.668998,,,,
3542.6904,100.668998,,,,
3542.8428,100.668998,,,,
3542.9952,100.668998,,,,
3543.1476,100.668998,,,,
3543.3,100.668998,,,,
3543.4524,100.668998,,,,
3543.6048,100.668998,,,,
3543.7572,100.668998,,,,
3543.9096,100.668998,,,,
3544.062,100.668998,,,,
3544.2144,100.668998,,,,
3544.3668,100.668998,,,,
3544.5192,100.668998,,,,
3544.6716,100.668998,,,,
3544.824,100.668998,,,,
3544.9764,100.668998,,,,
3545.1288,100.668998,,,,
3545.2812,100.668998,,,,
3545.4336,100.668998,,,,
3545.586,100.668998,,,,
3545.7384,100.668998,,,,
3545.8908,100.668998,,,,
3546.0432,100.668998,,,,
3546.1956,100.668998,,,,
3546.348,100.668998,,,,
3546.5004,100.668998,,,,
3546.6528,100.668998,,,,
3546.8052,100.668998,,,,
3546.9576,100.668998,,,,
3547.11,100.668998,,,,
3547.2624,100.668998,,,,
3547.4148,100.668998,,,,
3547.5672,100.668998,,,,
3547.7196,100.668998,,,,
3547.872,100.668998,,,,
3548.0244,100.668998,,,,
3548.1768,100.668998,,,,
3548.3292,100.668998,,,,
3548.4816,100.668998,,,,
3548.634,100.668998,,,,
3548.7864,100.668998,,,,
3548.9388,100.668998,,,,
3549.0912,100.668998,,,,
3549.2436,100.668998,,,,
3549.396,100.668998,,,,
3549.5484,100.668998,,,,
3549.7008,100.668998,,,,
3549.8532,100.668998,,,,
3550.0056,100.668998,,,,
3550.158,100.668998,,,,
3550.3104,100.668998,,,,
3550.4628,100.668998,,,,
3550.6152,100.668998,,,,
3550.7676,100.668998,,,,
3550.92,100.668998,,,,
3551.0724,100.668998,,,,
3551.2248,100.668998,,,,
3551.3772,100.668998,,,,
3551.5296,100.668998,,,,
3551.682,100.668998,,,,
3551.8344,100.668998,,,,
3551.9868,100.668998,,,,
3552.1392,100.668998,,,,
3552.2916,100.668998,,,,
3552.444,100.668998,,,,
3552.5964,100.668998,,,,
3552.7488,100.668998,,,,
3552.9012,100.668998,,,,
3553.0536,100.668998,,,,
3553.206,100.668998,,,,
3553.3584,100.668998,,,,
3553.5108,100.668998,,,,
3553.6632,100.668998,,,,
3553.8156,100.668998,,,,
3553.968,100.668998,,,,
3554.1204,100.668998,,,,
3554.2728,100.668998,,,,
3554.4252,100.668998,,,,
3554.5776,100.668998,,,,
3554.73,100.668998,,,,
3554.8824,100.668998,,,,
3555.0348,100.668998,,,,
3555.1872,100.668998,,,,
3555.3396,100.668998,,,,
3555.492,100.668998,,,,
3555.6444,100.668998,,,,
3555.7968,100.668998,,,,
3555.9492,100.668998,,,,
3556.1016,100.668998,,,,
3556.254,100.668998,,,,
3556.4064,100.668998,,,,
3556.5588,100.668998,,,,
3556.7112,100.668998,,,,
3556.8636,100.668998,,,,
3557.016,100.668998,,,,
3557.1684,100.668998,,,,
3557.3208,100.668998,,,,
3557.4732,100.668998,,,,
3557.6256,100.668998,,,,
3557.778,100.668998,,,,
3557.9304,100.668998,,,,
3558.0828,100.668998,,,,
3558.2352,100.668998,,,,
3558.3876,100.668998,,,,
3558.54,100.668998,,,,
3558.6924,100.668998,,,,
3558.8448,100.668998,,,,
3558.9972,100.668998,,,,
3559.1496,100.668998,,,,
3559.302,100.668998,,,,
3559.4544,100.668998,,,,
3559.6068,100.668998,,,,
3559.7592,100.668998,,,,
3559.9116,100.668998,,,,
3560.064,100.668998,,,,
3560.2164,100.668998,,,,
3560.3688,100.668998,,,,
3560.5212,100.668998,,,,
3560.6736,100.668998,,,,
3560.826,100.668998,,,,
3560.9784,100.668998,,,,
3561.1308,100.668998,,,,
3561.2832,100.668998,,,,
3561.4356,100.668998,,,,
3561.588,100.668998,,,,
3561.7404,100.668998,,,,
3561.8928,100.668998,,,,
3562.0452,100.668998,,,,
3562.1976,100.668998,,,,
3562.35,100.668998,,,,
3562.5024,100.668998,,,,
3562.6548,100.668998,,,,
3562.8072,100.668998,,,,
3562.9596,100.668998,,,,
3563.112,100.668998,,,,
3563.2644,100.668998,,,,
3563.4168,100.668998,,,,
3563.5692,100.668998,,,,
3563.7216,100.668998,,,,
3563.874,100.668998,,,,
3564.0264,100.668998,,,,
3564.1788,100.668998,,,,
3564.3312,100.668998,,,,
3564.4836,100.668998,,,,
3564.636,100.668998,,,,
3564.7884,100.668998,,,,
3564.9408,100.668998,,,,
3565.0932,100.668998,,,,
3565.2456,100.668998,,,,
3565.398,100.668998,,,,
3565.5504,100.668998,,,,
3565.7028,100.668998,,,,
3565.8552,100.668998,,,,
3566.0076,100.668998,,,,
3566.16,100.668998,,,,
3566.3124,100.668998,,,,
3566.4648,100.668998,,,,
3566.6172,100.668998,,,,
3566.7696,100.668998,,,,
3566.922,100.668998,,,,
3567.0744,100.668998,,,,
3567.2268,100.668998,,,,
3567.3792,100.668998,,,,
3567.5316,100.668998,,,,
3567.684,100.668998,,,,
3567.8364,100.668998,,,,
3567.9888,100.668998,,,,
3568.1412,100.668998,,,,
3568.2936,100.668998,,,,
3568.446,100.668998,,,,
3568.5984,100.668998,,,,
3568.7508,100.668998,,,,
3568.9032,100.668998,,,,
3569.0556,100.668998,,,,
3569.208,100.668998,,,,
3569.3604,100.668998,,,,
3569.5128,100.668998,,,,
3569.6652,100.668998,,,,
3569.8176,100.668998,,,,
3569.97,100.668998,,,,
3570.1224,100.668998,,,,
3570.2748,100.668998,,,,
3570.4272,100.668998,,,,
3570.5796,100.668998,,,,
3570.732,100.668998,,,,
3570.8844,100.668998,,,,
3571.0368,100.668998,,,,
3571.1892,100.668998,,,,
3571.3416,100.668998,,,,
3571.494,100.668998,,,,
3571.6464,100.668998,,,,
3571.7988,100.668998,,,,
3571.9512,100.668998,,,,
3572.1036,100.668998,,,,
3572.256,100.668998,,,,
3572.4084,100.668998,,,,
3572.5608,100.668998,,,,
3572.7132,100.668998,,,,
3572.8656,100.668998,,,,
3573.018,100.668998,,,,
3573.1704,100.668998,,,,
3573.3228,100.668998,,,,
3573.4752,100.668998,,,,
3573.6276,100.668998,,,,
3573.78,100.668998,,,,
3573.9324,100.668998,,,,
3574.0848,100.668998,,,,
3574.2372,100.668998,,,,
3574.3896,100.668998,,,,
3574.542,100.668998,,,,
3574.6944,100.668998,,,,
3574.8468,100.668998,,,,
3574.9992,100.668998,,,,
3575.1516,100.668998,,,,
3575.304,100.668998,,,,
3575.4564,100.668998,,,,
3575.6088,100.668998,,,,
3575.7612,100.668998,,,,
3575.9136,100.668998,,,,
3576.066,100.668998,,,,
3576.2184,100.668998,,,,
3576.3708,100.668998,,,,
3576.5232,100.668998,,,,
3576.6756,100.668998,,,,
3576.828,100.668998,,,,
3576.9804,100.668998,,,,
3577.1328,100.668998,,,,
3577.2852,100.668998,,,,
3577.4376,100.668998,,,,
3577.59,100.668998,,,,
3577.7424,100.668998,,,,
3577.8948,100.668998,,,,
3578.0472,100.668998,,,,
3578.1996,100.668998,,,,
3578.352,100.668998,,,,
3578.5044,100.668998,,,,
3578.6568,100.668998,,,,
3578.8092,100.668998,,,,
3578.9616,100.668998,,,,
3579.114,100.668998,,,,
3579.2664,100.668998,,,,
3579.4188,100.668998,,,,
3579.5712,100.668998,,,,
3579.7236,100.668998,,,,
3579.876,100.668998,,,,
3580.0284,100.668998,,,,
3580.1808,100.668998,,,,
3580.3332,100.668998,,,,
3580.4856,100.668998,,,,
3580.638,100.668998,,,,
3580.7904,100.668998,,,,
3580.9428,100.668998,,,,
3581.0952,100.668998,,,,
3581.2476,100.668998,,,,
3581.4,100.668998,,,,
3581.5524,100.668998,,,,
3581.7048,100.668998,,,,
3581.8572,100.668998,,,,
3582.0096,100.668998,,,,
3582.162,100.668998,,,,
3582.3144,100.668998,,,,
3582.4668,100.668998,,,,
3582.6192,100.668998,,,,
3582.7716,100.668998,,,,
3582.924,100.668998,,,,
3583.0764,100.668998,,,,
3583.2288,100.668998,,,,
3583.3812,100.668998,,,,
3583.5336,100.668998,,,,
3583.686,100.668998,,,,
3583.8384,100.668998,,,,
3583.9908,100.668998,,,,
3584.1432,100.668998,,,,
3584.2956,100.668998,,,,
3584.448,100.668998,,,,
3584.6004,100.668998,,,,
3584.7528,100.668998,,,,
3584.9052,100.668998,,,,
3585.0576,100.668998,,,,
3585.21,100.668998,,,,
3585.3624,100.668998,,,,
